id,filename,message,pitch,wpm,noise_power,amplitude
6930.opus,6930.opus,ЖТ8ВАВЯ5У,1730,30,34,64
6931.opus,6931.opus,МН#ТЪЯ6 Й,1294,31,92,33
6932.opus,6932.opus,84БЬНУУЭ,1124,33,76,38
6933.opus,6933.opus,КК74Ю8БЛ,1606,34,52,112
6934.opus,6934.opus,ЛО4ФУЫЖФ62,585,34,14,42
6935.opus,6935.opus,СВЭЪ9ШЭЮ64,1334,31,52,69
6936.opus,6936.opus,ЕЧ#Ш14Х9Ц,959,30,72,55
6937.opus,6937.opus,1ХДЧ9ШВ2ХВ,530,34,55,61
6938.opus,6938.opus,ФС ИЮЬХЮ,1124,31,57,75
6939.opus,6939.opus,5НФЪЙЬЮ0,1636,30,60,60
6940.opus,6940.opus,1ГВРАЦУ3Т,584,31,20,36
6941.opus,6941.opus,9ЪМЫ47К#,1926,34,99,31
6942.opus,6942.opus,З70СЬП СЖ,953,30,37,101
6943.opus,6943.opus,ЧШН3А6Й,1703,32,36,40
6944.opus,6944.opus,НПЭЖ74Д45,893,33,76,33
6945.opus,6945.opus,К4ЛРЛ53Ц,1399,31,91,71
6946.opus,6946.opus,ВЫЬ7ЫР9П,1736,34,13,55
6947.opus,6947.opus,Б9МЬХ38ХВ,1311,32,77,119
6948.opus,6948.opus,Й9ЕЮФ8Т,1768,33,30,115
6949.opus,6949.opus,АДОДЦХЙ1НЮ,905,33,82,111
6950.opus,6950.opus,ХХ6ЭПГ81,1418,30,32,34
6951.opus,6951.opus,8ЭМБЙЭ7Х0,1572,32,72,64
6952.opus,6952.opus,Ч986ГКНЩЗ,647,30,81,69
6953.opus,6953.opus,РММР7ХЬ,611,31,78,112
6954.opus,6954.opus,Р0ПЙ#46,895,33,14,85
6955.opus,6955.opus,Х5ФШО97Я,902,31,80,30
6956.opus,6956.opus,ЖДЕ0НШЧЬ,739,31,59,65
6957.opus,6957.opus,6У4ХЩ1ЙО5О,1252,32,37,79
6958.opus,6958.opus,ТСОЙП1596Ч,777,31,53,116
6959.opus,6959.opus,РЯ1Г23ИМ,1058,32,74,49
6960.opus,6960.opus,МЕМД1ГОМ К,1764,33,17,40
6961.opus,6961.opus,4М6У1Р 55Д,1543,30,62,81
6962.opus,6962.opus,1Ф4О3420,1426,30,78,87
6963.opus,6963.opus,ЮПП556ЖТП,1900,33,44,34
6964.opus,6964.opus,43ЮКИШЬ2ЗР,838,34,82,58
6965.opus,6965.opus,НАЯШЭИК ЮИ,632,34,40,91
6966.opus,6966.opus,АЫ9097Л9,1200,30,30,41
6967.opus,6967.opus,ЪНЗХЙЯЯ,604,31,39,95
6968.opus,6968.opus,9ЧЧЩ6ТЯСА,1139,30,70,56
6969.opus,6969.opus,Л81Э6Д6К,680,34,99,107
6970.opus,6970.opus,#Х #Р Ш0У,1567,34,30,101
6971.opus,6971.opus,Ю783ЪГ2Ч,1738,33,43,88
6972.opus,6972.opus,НПЫИБЕЯЖЛ,1666,31,35,52
6973.opus,6973.opus,4ПЫЪ9ГЗПЗЮ,1692,31,70,83
6974.opus,6974.opus,ДЕЩАЗЪИ,869,33,37,73
6975.opus,6975.opus,ВУ49ЛЕВ,1099,33,89,43
6976.opus,6976.opus,#ЖИЕЧ9Л2,1888,34,29,113
6977.opus,6977.opus,ДЫЗ НЪЬИЙ1,1529,30,13,87
6978.opus,6978.opus,Е3#ДББО7Ш,1543,30,93,74
6979.opus,6979.opus,Е7ЙЕАЫЦ,1275,31,64,118
6980.opus,6980.opus,6ИУЛИ6Щ,619,31,29,111
6981.opus,6981.opus,Ь7ЬЕСДБК,905,31,95,94
6982.opus,6982.opus,АЕЕ О8ПИФ,851,32,13,45
6983.opus,6983.opus,МШИ ЗГЗ3,1449,34,76,113
6984.opus,6984.opus,ШЫТЬЦВ#ЛБГ,1992,30,49,52
6985.opus,6985.opus,ЭЙИНЫО2В8Г,773,33,29,65
6986.opus,6986.opus,Ы1Ф1#Э58Х,684,32,62,99
6987.opus,6987.opus,ЧХЖД СПЩД,1126,32,15,37
6988.opus,6988.opus,ДУУ З3ЪО2,1110,32,82,92
6989.opus,6989.opus,МЛДАЫНДЙ,1648,32,98,57
6990.opus,6990.opus,ИИЬХН7ТЪК,1424,34,86,52
6991.opus,6991.opus,ЮШКБЮ5ТЫЖ,1580,30,57,55
6992.opus,6992.opus,НЛЦЮ#КЕГ,875,32,48,78
6993.opus,6993.opus,4К85Э3ИЗ,815,31,42,88
6994.opus,6994.opus,СОГГ8У Л7,1917,34,76,78
6995.opus,6995.opus,ЩЫРЦГНУЕЫЪ,695,32,70,63
6996.opus,6996.opus,6Ь03ИМ0ЬХ,1593,30,39,114
6997.opus,6997.opus,Э5СНЖЕШУ,880,32,52,105
6998.opus,6998.opus,ФЙ2ДЮЪА,791,31,54,73
6999.opus,6999.opus,ЫОУМ7П03Б,1080,32,32,119
7000.opus,7000.opus,1476М5#,1372,32,21,30
7001.opus,7001.opus,  О3ИНР,1021,32,44,97
7002.opus,7002.opus,ПЛВ0ЧЫ732,1371,34,51,41
7003.opus,7003.opus,ШЙШ5ЯК6Ы#,723,34,46,62
7004.opus,7004.opus,ГБВ#ЯЛН,2035,33,34,89
7005.opus,7005.opus,0УЧ96ЦИ,1742,33,30,99
7006.opus,7006.opus,ЭЦЭГЪ59С,1639,30,27,46
7007.opus,7007.opus,ЯСФЕХВЦ6,1905,30,76,38
7008.opus,7008.opus,КР5ТМ96О,1827,32,23,118
7009.opus,7009.opus,АУЪ35АЬВЯ,769,30,78,57
7010.opus,7010.opus,Ы 4ДХЮ7Ъ,784,34,46,43
7011.opus,7011.opus,#ЧЖФЫ 3В,522,30,86,87
7012.opus,7012.opus,ГОШ6Е5Ш9ЯЧ,1035,30,81,105
7013.opus,7013.opus,Т47ЩЫ3Р6,1098,31,99,30
7014.opus,7014.opus,8ШЪЦ7ЧЩАЩ,1035,34,38,69
7015.opus,7015.opus,4ЫФ0ЪВЪЩ,1624,33,16,103
7016.opus,7016.opus,ХЧЩУ1СФЕХ,632,32,43,115
7017.opus,7017.opus,ШРФМ# Т9ЗЭ,835,34,84,33
7018.opus,7018.opus,ЬТГ5ГО5Ф,1977,31,76,37
7019.opus,7019.opus,ОДУЫУ3ТЕ,533,31,97,77
7020.opus,7020.opus,ЪАЫЬ1 ТЦ,1767,31,17,30
7021.opus,7021.opus,ФДБПЯЛЩЯЖЗ,1702,32,31,98
7022.opus,7022.opus,7ФБ6СФШ2ЧЙ,1072,34,19,60
7023.opus,7023.opus,А И8335,1451,30,70,65
7024.opus,7024.opus,ЧДП67ФЙ27,1127,33,66,46
7025.opus,7025.opus,Й0Н1ЧЦСП,1147,34,39,71
7026.opus,7026.opus,Ш2МЬЕИ426Й,708,33,24,83
7027.opus,7027.opus,41ЪЩЧ6У,1797,30,61,80
7028.opus,7028.opus,В3ЛД ВЫ,1855,33,99,55
7029.opus,7029.opus,СХДЪЛАТНЖ5,1198,31,89,54
7030.opus,7030.opus,05Й9ЦО3Й,880,33,46,71
7031.opus,7031.opus,БЖК#5Ч И,1651,34,23,116
7032.opus,7032.opus,9469 #ХИ#,590,34,69,44
7033.opus,7033.opus,С9ЗЯС#6С,1485,33,83,74
7034.opus,7034.opus,ОРЩ М6ЕН1Д,784,34,42,109
7035.opus,7035.opus,3У37Ц ЫВ,1774,33,50,65
7036.opus,7036.opus,2#ЕЮЮМЮШЮ,1309,31,45,73
7037.opus,7037.opus,ИМК8ДХФЖХП,2037,33,51,44
7038.opus,7038.opus,4ТХ72Б 1,1766,30,63,111
7039.opus,7039.opus,3У18 9Б7Щ,1840,32,29,66
7040.opus,7040.opus,У9ЪЗ0СЪГ,2045,31,15,65
7041.opus,7041.opus,7# ФЛНКЖ,1871,34,19,103
7042.opus,7042.opus,ГЯО4ПЮ2ПА,1186,32,43,86
7043.opus,7043.opus,6З Е2ПЗКМ,1517,31,70,30
7044.opus,7044.opus,41ИРЧЭЯЦАМ,1373,30,16,82
7045.opus,7045.opus,О#ВЬГ23Ц,1418,33,25,112
7046.opus,7046.opus,2Ъ4ВАЙАЖ4,1933,31,46,39
7047.opus,7047.opus,36ЕХКЫИ0ПШ,1369,30,43,42
7048.opus,7048.opus,КЕД3ВЯЕР,1717,33,41,86
7049.opus,7049.opus,ЧБМ5ЮЙБФЖ8,1867,31,61,101
7050.opus,7050.opus,ЩЕЗЫККЕ,1802,31,34,64
7051.opus,7051.opus,89НТЛЗЙЬ,1364,32,59,96
7052.opus,7052.opus,ЫФУ 5РС2Й,1511,31,61,45
7053.opus,7053.opus,ЛР0УОГРО,1404,30,86,70
7054.opus,7054.opus,ФМТЗВСД,1586,34,58,94
7055.opus,7055.opus,Ы7Ю26ТГ,1304,30,55,60
7056.opus,7056.opus,0НКЮУФИЖЯХ,617,30,89,117
7057.opus,7057.opus,4ПГВ7ЖОЦЫХ,1515,30,57,68
7058.opus,7058.opus,5О АМУЬЩЭ,1441,32,94,44
7059.opus,7059.opus,З3 ЪФЗС1,1824,34,33,102
7060.opus,7060.opus,ЗУПЦЖО5Ю,1865,32,82,113
7061.opus,7061.opus,ОЗМАЗЯК,1949,33,31,56
7062.opus,7062.opus,ЪЧЪЕ06РБ,1131,30,73,103
7063.opus,7063.opus,А23ЮЙМШ,901,33,85,111
7064.opus,7064.opus,УСЙКРШ5Ы7,569,34,54,36
7065.opus,7065.opus,М9ФЕ1БХГ,578,33,43,71
7066.opus,7066.opus,ТРВ9ГСЫ#У1,1352,34,17,35
7067.opus,7067.opus,ВС 3ЙЭЖ0ПЖ,2003,30,22,74
7068.opus,7068.opus,УВХЩРЯГЗЖЩ,1660,31,17,70
7069.opus,7069.opus,КР1СГЗФ,972,32,74,59
7070.opus,7070.opus,2 Й41#ВГ,1563,30,83,60
7071.opus,7071.opus,НЧНЦК8Ж1,1791,31,54,39
7072.opus,7072.opus,#С#К5МД8ВГ,1258,31,66,39
7073.opus,7073.opus,ЛЯ  ЫЯЭ8Ъ,1350,31,74,68
7074.opus,7074.opus,Ю7К4ЙАП#,1724,33,18,73
7075.opus,7075.opus,Ц#ЦТА ЦЪ9,1672,33,13,116
7076.opus,7076.opus,ЯКФ УЩ ЧБ,1448,34,80,60
7077.opus,7077.opus,Я У0ЧИК 1,1927,33,89,61
7078.opus,7078.opus,#ХПДЮ1БАМА,924,31,80,101
7079.opus,7079.opus,РЕРЮЭ0ЙЫЙ,859,31,15,56
7080.opus,7080.opus,СТДЗ3ШЦ210,1276,34,81,100
7081.opus,7081.opus,ЧХЖГЗЕ4,1944,34,16,34
7082.opus,7082.opus,9Ц3ГКРРЦИЫ,1705,30,45,50
7083.opus,7083.opus,266КМЖБ#Ч0,1925,30,52,81
7084.opus,7084.opus,ЕФ1ТЗ5Р,1991,34,53,103
7085.opus,7085.opus,5ВУ ВЫВЛ,793,32,20,119
7086.opus,7086.opus,ДФ 6#ЮЦЪЙ,1652,33,90,40
7087.opus,7087.opus,ЩЖЕЧРБС1,1444,32,87,89
7088.opus,7088.opus,51БЭЙМ1ХЖ3,640,34,52,91
7089.opus,7089.opus,ЫЮТДЖЧФСС,1907,30,72,117
7090.opus,7090.opus,Я9ПЪ2УОФ,1984,31,68,105
7091.opus,7091.opus,ЖХШ2ЩД3,1656,33,13,65
7092.opus,7092.opus,ЭЧЮ РП7Ш,869,31,21,45
7093.opus,7093.opus,У564ШЩВ,930,32,71,52
7094.opus,7094.opus,ЩВГ2ПХХ,1541,33,27,96
7095.opus,7095.opus,02#ПШ6ШГ,1407,30,31,110
7096.opus,7096.opus,ЪБЪ5ТГО37О,1812,32,62,113
7097.opus,7097.opus,Д#К#Х ПБ9,575,31,18,34
7098.opus,7098.opus,ИДЪ0ЖЫЯ,776,32,49,60
7099.opus,7099.opus,ННЕНРУБЕ,1079,33,90,87
7100.opus,7100.opus,НГ6Г8Ь2,1892,30,41,81
7101.opus,7101.opus,33ШАИНЭ,1544,32,95,90
7102.opus,7102.opus,ЦШ6УДЬЬБЖМ,721,33,24,93
7103.opus,7103.opus,НЩЕ6ОЛМ,1298,34,38,74
7104.opus,7104.opus,8#ЧГ4ЭФ,1782,34,91,31
7105.opus,7105.opus,ТЫОЧ5Ы7Т5Б,715,34,60,91
7106.opus,7106.opus,ЕЖ07ЫШЪЖ,1203,33,82,93
7107.opus,7107.opus,СЬ БЯН75ЭП,552,33,43,86
7108.opus,7108.opus,С6ФВЯ32СК,576,30,60,87
7109.opus,7109.opus,ЫЮ8ФОЮ СХЩ,1495,30,37,113
7110.opus,7110.opus,АМ8ФЯ##,1618,34,86,118
7111.opus,7111.opus,ЩУГ1РЕ5Ч,650,32,91,78
7112.opus,7112.opus,ШС0ЖНЮД,794,31,98,44
7113.opus,7113.opus,ЪГ АНТВ66,1219,33,33,76
7114.opus,7114.opus,МЧ0Ю35 ТШ,1746,34,50,57
7115.opus,7115.opus,ИЖЭЧФФЩЙЫ,814,31,40,115
7116.opus,7116.opus,ФПЯРЫГУ,545,33,93,82
7117.opus,7117.opus,ТЯРДХ#8ЧЩ,1305,31,78,65
7118.opus,7118.opus,И Р6ЬЯ7Т,1129,32,54,112
7119.opus,7119.opus,90АШРЮГЗ2,1295,32,29,37
7120.opus,7120.opus,Щ7С9РФСТН,1455,30,39,119
7121.opus,7121.opus,ЗДРОТМДЫСД,679,34,65,96
7122.opus,7122.opus,ЫЗБ0ХЩШЭБ,1798,32,16,106
7123.opus,7123.opus,ЭАЕ8МВЙ,945,33,87,97
7124.opus,7124.opus,ЯЫЧФ7КЕЮ,679,30,31,91
7125.opus,7125.opus,С7ДСЮ6#ФИЪ,1837,34,38,52
7126.opus,7126.opus,Ь 2ЖЛДЗ2РЩ,1514,30,39,105
7127.opus,7127.opus,ЦНКИШЧ#Ы,732,33,32,50
7128.opus,7128.opus,ЖПЧГАМЗТ4М,1067,31,36,72
7129.opus,7129.opus,М9БЫША2,900,33,70,53
7130.opus,7130.opus,АХА 4ТЧП,1788,30,10,81
7131.opus,7131.opus,0ЦЪЧ7ХЬ52Г,1755,32,92,116
7132.opus,7132.opus,0Ж#Ф#39,1346,33,33,30
7133.opus,7133.opus,ЙХКЕСЫЮАЪ,2031,32,71,90
7134.opus,7134.opus,Д487Й25У,1893,30,28,76
7135.opus,7135.opus,ЮД3Щ3М#Ф,796,32,94,95
7136.opus,7136.opus,ЗША7ЩЩ Г,1140,33,34,98
7137.opus,7137.opus,05ЯМ#ЯЭМ,551,33,51,109
7138.opus,7138.opus,ШИ8 3ДЩ Ь7,1763,33,78,119
7139.opus,7139.opus,17ЧЧЛЕ1,1340,32,16,38
7140.opus,7140.opus,ЯЭ59ОТЩ М,1159,30,48,97
7141.opus,7141.opus,ПНД5ГЙ2,1318,34,46,47
7142.opus,7142.opus,Э4ХЧ0Т3М7,1047,34,94,116
7143.opus,7143.opus,Ю6ХЛЭМ49Ь,1018,31,64,70
7144.opus,7144.opus,БЬТЖГЮ7Э0Ф,516,34,69,66
7145.opus,7145.opus,ИЖБМТЦИП,1520,33,11,49
7146.opus,7146.opus,УЫ4МИ6ЛШЧМ,1602,33,84,67
7147.opus,7147.opus,О2МЪЧПООЛ7,555,34,98,63
7148.opus,7148.opus,3ЮЫЫТХ0УЧ,1324,34,60,83
7149.opus,7149.opus,ЩБХИЛ3НЮ18,1250,34,77,70
7150.opus,7150.opus,А376ЗБПВ,1332,30,53,81
7151.opus,7151.opus,Н2МЛ6РЗ,889,32,87,92
7152.opus,7152.opus,Ю89ХИХАЗИШ,1044,31,14,99
7153.opus,7153.opus,Ф43З7В4Щ,1738,30,11,30
7154.opus,7154.opus,О8 7Ч#ЗЕЯБ,945,31,89,55
7155.opus,7155.opus,ЦЦД4ЩЖХЯЩ,654,32,38,72
7156.opus,7156.opus,ЛЖ5АЪ 84Ц,961,31,18,59
7157.opus,7157.opus,ГФ3Е0РМ #Ш,1584,31,28,100
7158.opus,7158.opus,ЬРАС5Х7Ю,1526,30,42,88
7159.opus,7159.opus,ИЧ5ППЛКЧ,1616,32,24,117
7160.opus,7160.opus,НШ45 К75П,1376,34,99,61
7161.opus,7161.opus,А М5Р08РЦ,1917,32,36,40
7162.opus,7162.opus,ППЮЯП Ж8Ц,1410,34,66,67
7163.opus,7163.opus,МЭ 2УЭ 1А,644,31,95,112
7164.opus,7164.opus,ПИФЙЦ5П40К,1088,32,13,44
7165.opus,7165.opus,Е ФЪГЬ 4,601,34,99,68
7166.opus,7166.opus,О8 Т#ИТ8,1584,31,14,32
7167.opus,7167.opus,Д9КЗЧ7ЯУ,1768,30,80,47
7168.opus,7168.opus,ЫГЗ2З25ЦЛВ,1382,31,52,105
7169.opus,7169.opus,Ч1УТ3ДУ,1475,34,45,81
7170.opus,7170.opus,ЫБЧЯ2ЯЖ,935,32,44,74
7171.opus,7171.opus,УЮЪ038А,1550,32,24,34
7172.opus,7172.opus,ЖДМЬА28ЬК,516,32,48,109
7173.opus,7173.opus,ФЪОЖСАГ,1759,34,71,103
7174.opus,7174.opus,Ф5 8Ь86,606,33,28,103
7175.opus,7175.opus,Ф3С1876,1336,30,99,117
7176.opus,7176.opus,23ГО1ХФ,795,30,35,44
7177.opus,7177.opus,НДЗГЯРЬНР,1798,34,19,77
7178.opus,7178.opus,Ц3К7ДЕПЦЫ,1107,34,98,96
7179.opus,7179.opus,Н3#ЗЛЦШ8Ш9,1985,31,97,69
7180.opus,7180.opus,1ЪФИВЦ ЯСН,680,30,61,110
7181.opus,7181.opus,КЦ6 ЯЦ0Ж К,1109,32,85,30
7182.opus,7182.opus,ЯГ1ЙЫЬ#6М,1896,33,63,70
7183.opus,7183.opus,Ы1Ш4ЖБЪЭ6,1301,32,61,107
7184.opus,7184.opus,А3ИЬШ7КЦЭ,2012,30,36,60
7185.opus,7185.opus,ИЧРМ9Л7,1682,30,89,79
7186.opus,7186.opus,Щ9УЩЗФПП9,1675,30,84,80
7187.opus,7187.opus,ИУ5УТУАО 5,662,34,12,54
7188.opus,7188.opus,Н#Б2Д19ЕГ,1505,34,10,102
7189.opus,7189.opus,ДЖХ#8П2ГЕ,1899,33,20,107
7190.opus,7190.opus,Щ2НГ7#Щ1,722,32,74,100
7191.opus,7191.opus,8СФЩ7 И,705,34,70,39
7192.opus,7192.opus,#4РВ0Д ЖМК,2000,33,95,87
7193.opus,7193.opus,9Д Б6ФШШЙ0,650,34,10,85
7194.opus,7194.opus,Ш763527М,1012,31,57,72
7195.opus,7195.opus,0КЧ5ЩЯХЭЫ,638,31,65,115
7196.opus,7196.opus,Ц7 Т4ЙГ,784,32,75,117
7197.opus,7197.opus,ЧЕАСШЕШИ0,546,33,67,107
7198.opus,7198.opus,ПТ4А К9Е4Р,542,33,82,112
7199.opus,7199.opus,ЙЮ0З3#ЖЭЭ,1265,32,69,104
7200.opus,7200.opus,6ТРР17У7Р,518,34,93,33
7201.opus,7201.opus,ЖК2ЕН8ЗЭ,551,34,79,54
7202.opus,7202.opus,ЮМГ2ПВЭ,1613,30,70,113
7203.opus,7203.opus,0ЙЯЗИАЙ,1972,31,86,79
7204.opus,7204.opus,ЪЯ2ЙЧЙПЙФ,779,33,86,82
7205.opus,7205.opus,ЬПЪЬ16М,662,31,54,36
7206.opus,7206.opus,ЩЙЖ ЦСЯ,713,32,67,64
7207.opus,7207.opus,ОЫ2ОФ70Щ,1361,34,67,44
7208.opus,7208.opus,ЯМСЪ2ФЧ55П,632,32,19,98
7209.opus,7209.opus,8ПК3ШВ1З0,727,30,74,36
7210.opus,7210.opus,9#5УЧ#9Ф,1162,32,35,41
7211.opus,7211.opus,В5АЧЛУЙМ61,1970,34,77,113
7212.opus,7212.opus,ЪБЗЬ2ЕИДУУ,1863,34,33,69
7213.opus,7213.opus,ЬСЙЕЙД4ЯЖ1,585,31,31,37
7214.opus,7214.opus,РДЮНЮ4БФ9Ж,1296,30,85,91
7215.opus,7215.opus,34ЦДРПДЪКН,1227,31,86,39
7216.opus,7216.opus,И81ОЩЬП,1400,34,71,84
7217.opus,7217.opus,8ЮЯЬПАНО,1445,34,80,95
7218.opus,7218.opus,2РИЛЗ88Б2Р,1765,33,87,36
7219.opus,7219.opus,ЛТ47ДЪЯИ,656,34,42,89
7220.opus,7220.opus,Д1ЦС ДЗМ,2034,30,47,106
7221.opus,7221.opus,Х#ШПОЦЬЦ,1623,33,81,44
7222.opus,7222.opus,ПХСЮ97Е2ПС,546,33,20,109
7223.opus,7223.opus,АХЖЫФЪР,1000,31,53,94
7224.opus,7224.opus,ЬЦЮ Й9ГШУ,1629,31,95,94
7225.opus,7225.opus,ЧУЕ6ЫВЗ,1231,31,43,93
7226.opus,7226.opus,ЮНР05К55 Ж,1365,34,70,41
7227.opus,7227.opus,АЙ9КЪВЩЬ4,596,30,34,85
7228.opus,7228.opus,КХБГЙФНЮ,655,32,61,97
7229.opus,7229.opus,0ЩБ 8#ОЫ,1603,31,62,35
7230.opus,7230.opus,ЮТА0С4БЙ,955,32,93,101
7231.opus,7231.opus,ГЬЮ7ЕЩ1ОПИ,593,30,98,42
7232.opus,7232.opus,ШП Э62ЦЧОЙ,1274,30,20,104
7233.opus,7233.opus,ШЮРР7УЯД,1260,30,32,103
7234.opus,7234.opus,Е1ЪЖР А3,887,34,48,36
7235.opus,7235.opus,СШХ1 Г 8П,1548,30,65,112
7236.opus,7236.opus,ЮПЮБ7 6СМЗ,635,34,95,79
7237.opus,7237.opus,РГЛЕЙЭ0ЩЫ,1254,31,86,71
7238.opus,7238.opus,ПЪРГЬ7ШП0,1351,30,55,118
7239.opus,7239.opus,6Н10КЦ7УФ,1151,34,98,100
7240.opus,7240.opus,ЗХХ  Д1МЧ5,733,34,32,115
7241.opus,7241.opus,ЭС#Я1ЯФ,1778,31,35,45
7242.opus,7242.opus,ЖТСШЦЕ5Э5,1223,31,49,36
7243.opus,7243.opus,ДКФ20КНЙЪ#,1679,33,26,43
7244.opus,7244.opus,61ЭМ1ПЬУХ,1470,32,17,100
7245.opus,7245.opus,Ч ЩКЦДХ Ъ,1564,31,80,105
7246.opus,7246.opus,У9ЮЯУБО,601,30,60,99
7247.opus,7247.opus,РЛЬДЬЗЯ,1288,31,57,81
7248.opus,7248.opus,ЫО УБ1ПЙЗЪ,1853,33,84,41
7249.opus,7249.opus,6ПЬ20А2Ь8,1964,34,21,48
7250.opus,7250.opus,УЭ6ТЕЗЛ9В,732,31,59,75
7251.opus,7251.opus,ЦФЪЛША7Б8,1632,34,92,82
7252.opus,7252.opus,ЦШ7ММКЕ,959,34,97,50
7253.opus,7253.opus,3ЦФМЕ ЖЯО2,1475,33,41,32
7254.opus,7254.opus,Е7Г9ГЗ0РЛ,611,30,41,83
7255.opus,7255.opus,Ш Щ3ЗФ01,1113,34,91,50
7256.opus,7256.opus,ЙЗЖЬР#ЩРЙ,1676,32,90,106
7257.opus,7257.opus,АХЗЩОЖЗЬН9,1505,30,51,102
7258.opus,7258.opus,Ц 13ПЪШЧ,1671,34,26,95
7259.opus,7259.opus,МЮЧВН5ЦУ,900,33,65,118
7260.opus,7260.opus,БХК21#7,1985,32,30,118
7261.opus,7261.opus,С8Ю1ЕУШЗПЦ,1879,34,45,85
7262.opus,7262.opus,Р34ЮЗЮСЖЙХ,1584,31,25,61
7263.opus,7263.opus,ЛЖ ЭЕ0КШЭ,782,32,69,85
7264.opus,7264.opus,2Р ЭЕ5ЦЭ,616,31,63,90
7265.opus,7265.opus,1КЖ2З6ЪЖЮ5,1670,32,12,103
7266.opus,7266.opus,#С6МА7 4ЗЧ,668,32,45,86
7267.opus,7267.opus,Ы2#3ЦЗЧ2ЪК,1326,34,98,47
7268.opus,7268.opus,2ММ8СШ5,1853,33,91,45
7269.opus,7269.opus,НУФ959ОФ,1301,31,94,118
7270.opus,7270.opus,ЛЕЕЕ0Г1,1063,31,44,31
7271.opus,7271.opus,ФЭ 7УСО,2031,30,81,44
7272.opus,7272.opus,ЪРЦЙЩ1Ф,866,34,56,78
7273.opus,7273.opus,ИИ1#7З7ВЙ,1807,30,96,112
7274.opus,7274.opus,КЗЖЗЦЬ1,1733,31,40,45
7275.opus,7275.opus,7Г9Щ0ЙФ,1091,33,89,101
7276.opus,7276.opus,ФЧШ ЮЦЬ0,1794,31,19,117
7277.opus,7277.opus,ОШЪЩНЧУ,1801,31,58,118
7278.opus,7278.opus,3ЙБПЧОЖ4Б,1128,32,33,106
7279.opus,7279.opus,О3КЭВЛЬА9,1094,30,40,34
7280.opus,7280.opus,СУ55ШДО,1415,34,95,90
7281.opus,7281.opus,НДБШ3Я9О Ю,791,32,13,62
7282.opus,7282.opus,Ы2БС19#Ы,922,34,34,58
7283.opus,7283.opus,ГВ7ЛТЗ533,1708,30,91,47
7284.opus,7284.opus,1ТАПУЩУК,1727,30,31,43
7285.opus,7285.opus,9БКУУ Н6,1437,32,76,74
7286.opus,7286.opus,9Ж5ДФКА3ОГ,600,31,93,37
7287.opus,7287.opus,Ф4БКС02КН,1089,30,60,58
7288.opus,7288.opus,ШЧХК1Ы Э,581,30,84,66
7289.opus,7289.opus,ЙЖСЬЮТЧ,873,34,36,110
7290.opus,7290.opus,Ч1Щ035ЛИНД,1439,31,68,77
7291.opus,7291.opus,Ч Р52К9Б,1706,33,98,109
7292.opus,7292.opus,СВХЖ ЧСЬРА,1034,30,27,96
7293.opus,7293.opus,БНЮВЦНУ,1896,30,29,118
7294.opus,7294.opus,ГЦЛФЦДД6ВР,530,32,65,86
7295.opus,7295.opus,О2Г1ТП5ЯЧ5,1935,33,16,49
7296.opus,7296.opus,ХХ7ОО5ЙФ8О,685,34,34,38
7297.opus,7297.opus,3И1 В А,1294,32,41,40
7298.opus,7298.opus,ВЖЭП4ЭЧ,2011,34,77,40
7299.opus,7299.opus,1ГОЧНЯП8ЙФ,643,33,90,91
7300.opus,7300.opus,Ь Б6Щ47,1195,33,77,50
7301.opus,7301.opus,1К ЖХХЙУЮИ,756,34,18,38
7302.opus,7302.opus,2 ЫЮХЮКЯ9,1138,34,73,107
7303.opus,7303.opus,ЪЫ ГЫЫЛО,1798,30,26,112
7304.opus,7304.opus,ЫЦ7ХГЭЖЙ6,1500,34,97,66
7305.opus,7305.opus,А0ЬТ9Е84Ь,1733,30,63,113
7306.opus,7306.opus,КЙРП8КН,1126,30,86,108
7307.opus,7307.opus,В3ЛЪ ВУЯР,1992,34,76,30
7308.opus,7308.opus,ЮЪСЛАЬ3Ь,1603,32,15,92
7309.opus,7309.opus,ЮАХ80ВЮН6,1685,31,43,87
7310.opus,7310.opus,Ж2ЧК0ТЦ82,938,31,55,55
7311.opus,7311.opus,БРЦ 16ЬЭОГ,1214,32,62,74
7312.opus,7312.opus,ЖФ О68Ъ,1216,33,52,106
7313.opus,7313.opus,3 ШПЬНЖ,1539,32,83,35
7314.opus,7314.opus,БМЯСРВ4Ж,1302,34,86,116
7315.opus,7315.opus,ЛУЪВМЛ9,730,31,44,78
7316.opus,7316.opus,8ЩИ187М,1752,32,76,37
7317.opus,7317.opus,Б99МТ54К,523,34,91,57
7318.opus,7318.opus,ЧЬШР6НЬ,1260,31,66,76
7319.opus,7319.opus,12СРШ 0СЮ,760,30,54,93
7320.opus,7320.opus,5НЛЮЭЦМ,1057,33,83,42
7321.opus,7321.opus,ФЬЖР ЕРЩ5Л,1641,34,52,68
7322.opus,7322.opus,79#П ТЗ#Ж,579,30,36,46
7323.opus,7323.opus,74423РМ,1323,32,31,99
7324.opus,7324.opus,СД#ЖЙ7СМ,1649,34,71,81
7325.opus,7325.opus,ФЫФУЧЬ##,911,33,38,79
7326.opus,7326.opus,Е5256ЬЯЧ,521,33,79,48
7327.opus,7327.opus,В Ю#ДЩББВ,1038,33,50,90
7328.opus,7328.opus,ЦШ3РРАЕСЗУ,824,30,83,92
